kurzbezeichnung;wahlkreis_id;jahr;anzahl
V-Partei³;204;2017;425
PDV;204;2017;0
CDU;205;2017;65713
SPD;205;2017;44203
GRÜNE;205;2017;26415
FDP;205;2017;22608
DIE LINKE;205;2017;17148
AfD;205;2017;16535
PIRATEN;205;2017;1195
FREIE WÄHLER;205;2017;1506
NPD;205;2017;260
ÖDP;205;2017;1755
MLPD;205;2017;62
BGE;205;2017;481
Die PARTEI;205;2017;2486
V-Partei³;205;2017;512
Neue Liberale;205;2017;0
BüSo;205;2017;0
PDV;205;2017;0
CDU;206;2017;54721
SPD;206;2017;42471
GRÜNE;206;2017;13449
FDP;206;2017;17543
DIE LINKE;206;2017;10811
AfD;206;2017;21978
PIRATEN;206;2017;780
FREIE WÄHLER;206;2017;2045
NPD;206;2017;644
ÖDP;206;2017;705
MLPD;206;2017;62
BGE;206;2017;362
Die PARTEI;206;2017;1623
V-Partei³;206;2017;471
DIE EINHEIT;206;2017;0
BüSo;206;2017;0
PDV;206;2017;0
CDU;207;2017;49226
SPD;207;2017;39822
GRÜNE;207;2017;11621
FDP;207;2017;16321
DIE LINKE;207;2017;10614
AfD;207;2017;24641
PIRATEN;207;2017;978
FREIE WÄHLER;207;2017;2418
NPD;207;2017;667
ÖDP;207;2017;322
MLPD;207;2017;190
BGE;207;2017;384
Die PARTEI;207;2017;1796
V-Partei³;207;2017;457
PDV;207;2017;0
CDU;208;2017;61407
SPD;208;2017;37894
GRÜNE;208;2017;15389
FDP;208;2017;19251
DIE LINKE;208;2017;10537
AfD;208;2017;22070
PIRATEN;208;2017;774
FREIE WÄHLER;208;2017;3683
NPD;208;2017;559
ÖDP;208;2017;363
MLPD;208;2017;67
BGE;208;2017;329
Die PARTEI;208;2017;1539
V-Partei³;208;2017;475
DIE EINHEIT;208;2017;0
Neue Liberale;208;2017;0
FAMILIE;208;2017;0
PDV;208;2017;0
CDU;209;2017;49400
SPD;209;2017;47986
GRÜNE;209;2017;11360
FDP;209;2017;15519
DIE LINKE;209;2017;13548
AfD;209;2017;23206
PIRATEN;209;2017;930
FREIE WÄHLER;209;2017;3558
NPD;209;2017;811
ÖDP;209;2017;343
MLPD;209;2017;32
BGE;209;2017;355
Die PARTEI;209;2017;2187
V-Partei³;209;2017;529
FAMILIE;209;2017;0
PDV;209;2017;0
CDU;210;2017;47455
SPD;210;2017;32794
GRÜNE;210;2017;6156
FDP;210;2017;11803
DIE LINKE;210;2017;9511
AfD;210;2017;18652
PIRATEN;210;2017;628
FREIE WÄHLER;210;2017;2388
NPD;210;2017;833
ÖDP;210;2017;264
MLPD;210;2017;45
BGE;210;2017;223
Die PARTEI;210;2017;1573
V-Partei³;210;2017;391
PDV;210;2017;0
CDU;211;2017;59309
SPD;211;2017;37293
GRÜNE;211;2017;14788
FDP;211;2017;17560
DIE LINKE;211;2017;10975
AfD;211;2017;23191
PIRATEN;211;2017;796
FREIE WÄHLER;211;2017;2814
NPD;211;2017;537
ÖDP;211;2017;462
MLPD;211;2017;65
BGE;211;2017;391
Die PARTEI;211;2017;1706
V-Partei³;211;2017;520
PDV;211;2017;0
CSU;212;2017;55417
SPD;212;2017;15511
GRÜNE;212;2017;8608
FDP;212;2017;11209
AfD;212;2017;18330
DIE LINKE;212;2017;6659
FREIE WÄHLER;212;2017;3172
PIRATEN;212;2017;422
ÖDP;212;2017;1685
BP;212;2017;1718
NPD;212;2017;295
Tierschutzpartei;212;2017;1078
MLPD;212;2017;13
BüSo;212;2017;136
BGE;212;2017;130
DiB;212;2017;127
DKP;212;2017;9
DM;212;2017;216
Die PARTEI;212;2017;814
Gesundheitsforschung;212;2017;176
V-Partei³;212;2017;185
DIE VIOLETTEN;212;2017;0
DIE FRAUEN;212;2017;0
PDV;212;2017;0
CSU;213;2017;63525
SPD;213;2017;19943
GRÜNE;213;2017;17768
FDP;213;2017;19407
AfD;213;2017;19366
DIE LINKE;213;2017;8352
FREIE WÄHLER;213;2017;4669
PIRATEN;213;2017;621
ÖDP;213;2017;2054
BP;213;2017;2644
NPD;213;2017;268
Tierschutzpartei;213;2017;1552
MLPD;213;2017;21
BüSo;213;2017;23
BGE;213;2017;183
DiB;213;2017;298
DKP;213;2017;19
DM;213;2017;260
Die PARTEI;213;2017;1146
Gesundheitsforschung;213;2017;197
V-Partei³;213;2017;286
DIE VIOLETTEN;213;2017;0
DIE FRAUEN;213;2017;0
PDV;213;2017;0
CSU;214;2017;73650
SPD;214;2017;23029
GRÜNE;214;2017;18036
FDP;214;2017;19308
AfD;214;2017;25178
DIE LINKE;214;2017;9506
FREIE WÄHLER;214;2017;7076
PIRATEN;214;2017;768
ÖDP;214;2017;1805
BP;214;2017;2017
NPD;214;2017;485
Tierschutzpartei;214;2017;1792
MLPD;214;2017;35
BüSo;214;2017;17
BGE;214;2017;218
DiB;214;2017;319
DKP;214;2017;18
DM;214;2017;364
Die PARTEI;214;2017;1467
Gesundheitsforschung;214;2017;221
V-Partei³;214;2017;323
DIE VIOLETTEN;214;2017;0
DIE FRAUEN;214;2017;0
PDV;214;2017;0
CSU;215;2017;75621
SPD;215;2017;25929
GRÜNE;215;2017;20886
FDP;215;2017;22005
AfD;215;2017;21934
DIE LINKE;215;2017;9633
FREIE WÄHLER;215;2017;4545
PIRATEN;215;2017;636
ÖDP;215;2017;1790
BP;215;2017;1946
NPD;215;2017;295
Tierschutzpartei;215;2017;1773
MLPD;215;2017;44
BüSo;215;2017;22
BGE;215;2017;279
DiB;215;2017;343
DKP;215;2017;28
DM;215;2017;322
Die PARTEI;215;2017;1270
Gesundheitsforschung;215;2017;219
V-Partei³;215;2017;327
DIE VIOLETTEN;215;2017;0
DIE FRAUEN;215;2017;0
PDV;215;2017;0
CSU;216;2017;76236
SPD;216;2017;24424
GRÜNE;216;2017;13205
FDP;216;2017;17154
AfD;216;2017;27673
DIE LINKE;216;2017;9830
FREIE WÄHLER;216;2017;5562
PIRATEN;216;2017;631
ÖDP;216;2017;1755
BP;216;2017;1898
NPD;216;2017;520
Tierschutzpartei;216;2017;1278
MLPD;216;2017;61
BüSo;216;2017;23
BGE;216;2017;165
DiB;216;2017;202
DKP;216;2017;19
DM;216;2017;270
Die PARTEI;216;2017;1294
Gesundheitsforschung;216;2017;248
V-Partei³;216;2017;397
DIE VIOLETTEN;216;2017;0
DIE FRAUEN;216;2017;0
PDV;216;2017;0
CSU;217;2017;49953
SPD;217;2017;28903
GRÜNE;217;2017;29334
FDP;217;2017;26241
AfD;217;2017;14982
DIE LINKE;217;2017;14302
FREIE WÄHLER;217;2017;1869
PIRATEN;217;2017;750
ÖDP;217;2017;1419
BP;217;2017;874
NPD;217;2017;135
Tierschutzpartei;217;2017;1354
MLPD;217;2017;79
BüSo;217;2017;38
BGE;217;2017;360
DiB;217;2017;541
DKP;217;2017;40
DM;217;2017;266
Die PARTEI;217;2017;1590
Gesundheitsforschung;217;2017;174
V-Partei³;217;2017;324
DIE VIOLETTEN;217;2017;0
DIE FRAUEN;217;2017;0
PDV;217;2017;0
CSU;218;2017;58483
SPD;218;2017;29744
GRÜNE;218;2017;29866
FDP;218;2017;27459
AfD;218;2017;15959
DIE LINKE;218;2017;14124
FREIE WÄHLER;218;2017;2111
PIRATEN;218;2017;787
ÖDP;218;2017;1546
BP;218;2017;942
NPD;218;2017;158
Tierschutzpartei;218;2017;1530
MLPD;218;2017;79
BüSo;218;2017;43
BGE;218;2017;366
DiB;218;2017;563
DKP;218;2017;56
DM;218;2017;262
Die PARTEI;218;2017;1576
Gesundheitsforschung;218;2017;159
V-Partei³;218;2017;355
DIE VIOLETTEN;218;2017;0
DIE FRAUEN;218;2017;0
PDV;218;2017;0
CSU;219;2017;50686
SPD;219;2017;27500
GRÜNE;219;2017;29560
FDP;219;2017;22587
AfD;219;2017;14578
DIE LINKE;219;2017;14694
FREIE WÄHLER;219;2017;1982
PIRATEN;219;2017;719
ÖDP;219;2017;1458
BP;219;2017;890
NPD;219;2017;144
Tierschutzpartei;219;2017;1467
MLPD;219;2017;79
BüSo;219;2017;50
BGE;219;2017;378
DiB;219;2017;625
DKP;219;2017;30
DM;219;2017;241
Die PARTEI;219;2017;1655
Gesundheitsforschung;219;2017;157
V-Partei³;219;2017;344
DIE VIOLETTEN;219;2017;0
DIE FRAUEN;219;2017;0
PDV;219;2017;0
CSU;220;2017;57322
SPD;220;2017;30617
GRÜNE;220;2017;35605
FDP;220;2017;26356
AfD;220;2017;14895
DIE LINKE;220;2017;16638
FREIE WÄHLER;220;2017;1956
PIRATEN;220;2017;797
ÖDP;220;2017;1650
BP;220;2017;1073
NPD;220;2017;170
Tierschutzpartei;220;2017;1560
MLPD;220;2017;52
BüSo;220;2017;71
BGE;220;2017;417
DiB;220;2017;728
DKP;220;2017;58
DM;220;2017;266
Die PARTEI;220;2017;1823
Gesundheitsforschung;220;2017;179
V-Partei³;220;2017;388
DIE VIOLETTEN;220;2017;0
DIE FRAUEN;220;2017;0
PDV;220;2017;0
CSU;221;2017;73189
SPD;221;2017;27490
GRÜNE;221;2017;24837
FDP;221;2017;30054
AfD;221;2017;18470
DIE LINKE;221;2017;9996
FREIE WÄHLER;221;2017;3705
PIRATEN;221;2017;742
ÖDP;221;2017;1630
BP;221;2017;1276
NPD;221;2017;184
Tierschutzpartei;221;2017;1903
MLPD;221;2017;26
BüSo;221;2017;28
BGE;221;2017;268
DiB;221;2017;423
DKP;221;2017;30
DM;221;2017;266
Die PARTEI;221;2017;1295
Gesundheitsforschung;221;2017;255
V-Partei³;221;2017;298
DIE VIOLETTEN;221;2017;0
DIE FRAUEN;221;2017;0
PDV;221;2017;0
CSU;222;2017;75178
SPD;222;2017;20967
GRÜNE;222;2017;18571
FDP;222;2017;20311
AfD;222;2017;25697
DIE LINKE;222;2017;9449
FREIE WÄHLER;222;2017;4426
PIRATEN;222;2017;602
ÖDP;222;2017;2157
BP;222;2017;3425
NPD;222;2017;285
Tierschutzpartei;222;2017;1643
MLPD;222;2017;36
BüSo;222;2017;87
BGE;222;2017;277
DiB;222;2017;322
DKP;222;2017;50
DM;222;2017;379
Die PARTEI;222;2017;1041
Gesundheitsforschung;222;2017;227
V-Partei³;222;2017;327
DIE VIOLETTEN;222;2017;0
DIE FRAUEN;222;2017;0
PDV;222;2017;0
CSU;223;2017;54786
SPD;223;2017;14457
GRÜNE;223;2017;13605
FDP;223;2017;16343
AfD;223;2017;15391
DIE LINKE;223;2017;6486
FREIE WÄHLER;223;2017;3459
PIRATEN;223;2017;412
ÖDP;223;2017;1063
BP;223;2017;2710
NPD;223;2017;213
Tierschutzpartei;223;2017;1142
MLPD;223;2017;19
BüSo;223;2017;22
BGE;223;2017;182
DiB;223;2017;276
DKP;223;2017;10
DM;223;2017;259
Die PARTEI;223;2017;629
Gesundheitsforschung;223;2017;158
V-Partei³;223;2017;195
DIE VIOLETTEN;223;2017;0
DIE FRAUEN;223;2017;0
PDV;223;2017;0
CSU;224;2017;67512
SPD;224;2017;22332
GRÜNE;224;2017;23111
FDP;224;2017;24950
AfD;224;2017;17460
DIE LINKE;224;2017;9594
FREIE WÄHLER;224;2017;2863
PIRATEN;224;2017;601
ÖDP;224;2017;1620
BP;224;2017;1792
NPD;224;2017;242
Tierschutzpartei;224;2017;1531
MLPD;224;2017;25
BüSo;224;2017;23
BGE;224;2017;330
DiB;224;2017;343
DKP;224;2017;19
DM;224;2017;347
Die PARTEI;224;2017;1072
Gesundheitsforschung;224;2017;178
V-Partei³;224;2017;321
DIE VIOLETTEN;224;2017;0
DIE FRAUEN;224;2017;0
PDV;224;2017;0
CSU;225;2017;71196
SPD;225;2017;18916
GRÜNE;225;2017;14680
FDP;225;2017;14614
AfD;225;2017;19191
DIE LINKE;225;2017;8508
FREIE WÄHLER;225;2017;3811
PIRATEN;225;2017;443
ÖDP;225;2017;1690
BP;225;2017;2924
NPD;225;2017;349
Tierschutzpartei;225;2017;1212
MLPD;225;2017;16
BüSo;225;2017;22
BGE;225;2017;175
DiB;225;2017;229
DKP;225;2017;22
DM;225;2017;361
Die PARTEI;225;2017;789
Gesundheitsforschung;225;2017;184
V-Partei³;225;2017;237
DIE VIOLETTEN;225;2017;0
DIE FRAUEN;225;2017;0
PDV;225;2017;0
CSU;226;2017;57254
SPD;226;2017;15402
GRÜNE;226;2017;12753
FDP;226;2017;13909
AfD;226;2017;16145
DIE LINKE;226;2017;7214
FREIE WÄHLER;226;2017;2876
PIRATEN;226;2017;352
ÖDP;226;2017;2145
BP;226;2017;2225
NPD;226;2017;227
Tierschutzpartei;226;2017;1186
MLPD;226;2017;22
BüSo;226;2017;14
BGE;226;2017;186
DiB;226;2017;204
DKP;226;2017;15
DM;226;2017;292
Die PARTEI;226;2017;724
Gesundheitsforschung;226;2017;162
V-Partei³;226;2017;260
DIE VIOLETTEN;226;2017;0
DIE FRAUEN;226;2017;0
PDV;226;2017;0
CSU;227;2017;48182
SPD;227;2017;16915
GRÜNE;227;2017;5528
FDP;227;2017;8968
AfD;227;2017;22765
DIE LINKE;227;2017;5892
FREIE WÄHLER;227;2017;4785
PIRATEN;227;2017;241
ÖDP;227;2017;824
BP;227;2017;2258
NPD;227;2017;489
Tierschutzpartei;227;2017;927
MLPD;227;2017;18
BüSo;227;2017;16
BGE;227;2017;86
DiB;227;2017;96
DKP;227;2017;8
DM;227;2017;118
Die PARTEI;227;2017;374
Gesundheitsforschung;227;2017;106
V-Partei³;227;2017;158
DIE VIOLETTEN;227;2017;0
DIE FRAUEN;227;2017;0
PDV;227;2017;0
CSU;228;2017;75521
SPD;228;2017;25095
GRÜNE;228;2017;13856
FDP;228;2017;19361
AfD;228;2017;28061
DIE LINKE;228;2017;9270
FREIE WÄHLER;228;2017;10631
PIRATEN;228;2017;612
ÖDP;228;2017;2133
BP;228;2017;2557
NPD;228;2017;504
Tierschutzpartei;228;2017;1758
MLPD;228;2017;30
BüSo;228;2017;22
BGE;228;2017;237
DiB;228;2017;260
DKP;228;2017;29
DM;228;2017;224
Die PARTEI;228;2017;976
Gesundheitsforschung;228;2017;239
V-Partei³;228;2017;324
DIE VIOLETTEN;228;2017;0
DIE FRAUEN;228;2017;0
PDV;228;2017;0
CSU;229;2017;52937
SPD;229;2017;19709
GRÜNE;229;2017;8393
FDP;229;2017;11918
AfD;229;2017;20967
DIE LINKE;229;2017;7357
FREIE WÄHLER;229;2017;3146
PIRATEN;229;2017;318
ÖDP;229;2017;1698
BP;229;2017;1270
NPD;229;2017;394
Tierschutzpartei;229;2017;1054
MLPD;229;2017;15
BüSo;229;2017;15
BGE;229;2017;143
DiB;229;2017;131
DKP;229;2017;13
DM;229;2017;151
Die PARTEI;229;2017;587
Gesundheitsforschung;229;2017;170
V-Partei³;229;2017;185
DIE VIOLETTEN;229;2017;0
DIE FRAUEN;229;2017;0
PDV;229;2017;0
CSU;230;2017;52752
SPD;230;2017;15765
GRÜNE;230;2017;6478
FDP;230;2017;11215
AfD;230;2017;20401
DIE LINKE;230;2017;5510
FREIE WÄHLER;230;2017;4690
PIRATEN;230;2017;277
ÖDP;230;2017;2004
BP;230;2017;1859
NPD;230;2017;363
Tierschutzpartei;230;2017;1023
MLPD;230;2017;11
BüSo;230;2017;19
BGE;230;2017;109
DiB;230;2017;99
DKP;230;2017;10
DM;230;2017;160
Die PARTEI;230;2017;460
Gesundheitsforschung;230;2017;156
V-Partei³;230;2017;144
DIE VIOLETTEN;230;2017;0
DIE FRAUEN;230;2017;0
PDV;230;2017;0
CSU;231;2017;53712
SPD;231;2017;17512
GRÜNE;231;2017;5846
FDP;231;2017;10308
AfD;231;2017;23576
DIE LINKE;231;2017;5590
FREIE WÄHLER;231;2017;5410
PIRATEN;231;2017;281
ÖDP;231;2017;1647
BP;231;2017;1700
NPD;231;2017;583
Tierschutzpartei;231;2017;946
MLPD;231;2017;19
BüSo;231;2017;7
BGE;231;2017;86
DiB;231;2017;95
DKP;231;2017;15
DM;231;2017;164
Die PARTEI;231;2017;441
Gesundheitsforschung;231;2017;122
V-Partei³;231;2017;149
DIE VIOLETTEN;231;2017;0
DIE FRAUEN;231;2017;0
PDV;231;2017;0
CSU;232;2017;71720
SPD;232;2017;26080
GRÜNE;232;2017;11997
FDP;232;2017;12854
AfD;232;2017;21550
DIE LINKE;232;2017;8948
FREIE WÄHLER;232;2017;7103
PIRATEN;232;2017;475
ÖDP;232;2017;1747
BP;232;2017;1450
NPD;232;2017;666
Tierschutzpartei;232;2017;1536
MLPD;232;2017;48
BüSo;232;2017;18
BGE;232;2017;187
DiB;232;2017;184
DKP;232;2017;21
DM;232;2017;242
Die PARTEI;232;2017;928
Gesundheitsforschung;232;2017;222
V-Partei³;232;2017;229
UNABHÄNGIGE;232;2017;0
DIE VIOLETTEN;232;2017;0
DIE FRAUEN;232;2017;0
PDV;232;2017;0
CSU;233;2017;74720
SPD;233;2017;28582
GRÜNE;233;2017;20332
FDP;233;2017;17719
AfD;233;2017;25625
DIE LINKE;233;2017;13259
FREIE WÄHLER;233;2017;8374
PIRATEN;233;2017;777
ÖDP;233;2017;1949
BP;233;2017;1376
NPD;233;2017;422
Tierschutzpartei;233;2017;1704
MLPD;233;2017;31
BüSo;233;2017;31
BGE;233;2017;232
DiB;233;2017;286
DKP;233;2017;42
DM;233;2017;268
Die PARTEI;233;2017;1358
Gesundheitsforschung;233;2017;234
V-Partei³;233;2017;340
DIE VIOLETTEN;233;2017;0
DIE FRAUEN;233;2017;0
PDV;233;2017;0
CSU;234;2017;66827
SPD;234;2017;26122
GRÜNE;234;2017;7302
FDP;234;2017;10608
AfD;234;2017;28006
DIE LINKE;234;2017;7339
FREIE WÄHLER;234;2017;8278
PIRATEN;234;2017;444
ÖDP;234;2017;1388
BP;234;2017;1592
NPD;234;2017;646
Tierschutzpartei;234;2017;1280
MLPD;234;2017;31
BüSo;234;2017;15
BGE;234;2017;104
DiB;234;2017;141
DKP;234;2017;16
DM;234;2017;162
Die PARTEI;234;2017;594
Gesundheitsforschung;234;2017;195
V-Partei³;234;2017;191
DIE VIOLETTEN;234;2017;0
DIE FRAUEN;234;2017;0
PDV;234;2017;0
CSU;235;2017;55691
SPD;235;2017;24631
GRÜNE;235;2017;6426
FDP;235;2017;8479
AfD;235;2017;17411
DIE LINKE;235;2017;6204
FREIE WÄHLER;235;2017;5061
PIRATEN;235;2017;352
ÖDP;235;2017;960
BP;235;2017;1293
NPD;235;2017;494
Tierschutzpartei;235;2017;966
MLPD;235;2017;22
BüSo;235;2017;14
BGE;235;2017;113
DiB;235;2017;97
DKP;235;2017;17
DM;235;2017;143
Die PARTEI;235;2017;580
Gesundheitsforschung;235;2017;196
V-Partei³;235;2017;192
DIE VIOLETTEN;235;2017;0
DIE FRAUEN;235;2017;0
PDV;235;2017;0
CSU;236;2017;56138
SPD;236;2017;22529
GRÜNE;236;2017;14279
FDP;236;2017;13776
AfD;236;2017;18392
DIE LINKE;236;2017;9351
FREIE WÄHLER;236;2017;3425
PIRATEN;236;2017;480
ÖDP;236;2017;947
BP;236;2017;622
NPD;236;2017;566
Tierschutzpartei;236;2017;1305
MLPD;236;2017;110
BüSo;236;2017;25
BGE;236;2017;204
DiB;236;2017;234
DKP;236;2017;16
DM;236;2017;285
Die PARTEI;236;2017;1303
Gesundheitsforschung;236;2017;188
V-Partei³;236;2017;246
DIE VIOLETTEN;236;2017;0
DIE FRAUEN;236;2017;0
PDV;236;2017;0
CSU;237;2017;53063
SPD;237;2017;23198
GRÜNE;237;2017;9994
FDP;237;2017;11369
AfD;237;2017;13566
DIE LINKE;237;2017;7022
FREIE WÄHLER;237;2017;3441
PIRATEN;237;2017;373
ÖDP;237;2017;532
BP;237;2017;347
NPD;237;2017;386
Tierschutzpartei;237;2017;1015
MLPD;237;2017;24
BüSo;237;2017;12
BGE;237;2017;138
DiB;237;2017;156
DKP;237;2017;15
DM;237;2017;177
Die PARTEI;237;2017;1194
Gesundheitsforschung;237;2017;189
V-Partei³;237;2017;318
DIE VIOLETTEN;237;2017;0
DIE FRAUEN;237;2017;0
PDV;237;2017;0
CSU;238;2017;48410
SPD;238;2017;27553
GRÜNE;238;2017;8155
FDP;238;2017;9967
AfD;238;2017;14208
DIE LINKE;238;2017;6895
FREIE WÄHLER;238;2017;2449
PIRATEN;238;2017;387
ÖDP;238;2017;637
BP;238;2017;236
NPD;238;2017;560
Tierschutzpartei;238;2017;1135
MLPD;238;2017;71
BüSo;238;2017;13
BGE;238;2017;107
DiB;238;2017;156
DKP;238;2017;12
DM;238;2017;131
Die PARTEI;238;2017;829
Gesundheitsforschung;238;2017;138
V-Partei³;238;2017;130
DIE VIOLETTEN;238;2017;0
DIE FRAUEN;238;2017;0
PDV;238;2017;0
CSU;239;2017;48772
SPD;239;2017;27775
GRÜNE;239;2017;6989
FDP;239;2017;9890
AfD;239;2017;16605
DIE LINKE;239;2017;7185
FREIE WÄHLER;239;2017;3301
PIRATEN;239;2017;498
ÖDP;239;2017;381
BP;239;2017;343
NPD;239;2017;565
Tierschutzpartei;239;2017;1284
MLPD;239;2017;34
BüSo;239;2017;18
BGE;239;2017;184
DiB;239;2017;147
DKP;239;2017;16
DM;239;2017;172
Die PARTEI;239;2017;1260
Gesundheitsforschung;239;2017;176
V-Partei³;239;2017;197
Bündnis C;239;2017;0
DIE VIOLETTEN;239;2017;0
DIE FRAUEN;239;2017;0
PDV;239;2017;0
CSU;240;2017;58112
SPD;240;2017;23675
GRÜNE;240;2017;7966
FDP;240;2017;10335
AfD;240;2017;17997
DIE LINKE;240;2017;6431
FREIE WÄHLER;240;2017;3560
PIRATEN;240;2017;421
ÖDP;240;2017;932
BP;240;2017;514
NPD;240;2017;742
Tierschutzpartei;240;2017;1203
MLPD;240;2017;51
BüSo;240;2017;10
BGE;240;2017;150
DiB;240;2017;153
DKP;240;2017;17
DM;240;2017;247
Die PARTEI;240;2017;1006
Gesundheitsforschung;240;2017;199
V-Partei³;240;2017;191
DIE VIOLETTEN;240;2017;0
DIE FRAUEN;240;2017;0
PDV;240;2017;0
CSU;241;2017;74425
SPD;241;2017;31464
GRÜNE;241;2017;16239
FDP;241;2017;13825
AfD;241;2017;21734
DIE LINKE;241;2017;12208
FREIE WÄHLER;241;2017;6252
PIRATEN;241;2017;812
ÖDP;241;2017;2131
BP;241;2017;494
NPD;241;2017;788
Tierschutzpartei;241;2017;1585
MLPD;241;2017;36
BüSo;241;2017;21
BGE;241;2017;176
DiB;241;2017;178
DKP;241;2017;25
DM;241;2017;292
Die PARTEI;241;2017;1209
Gesundheitsforschung;241;2017;291
V-Partei³;241;2017;233
DIE VIOLETTEN;241;2017;0
DIE FRAUEN;241;2017;0
PDV;241;2017;0
CSU;242;2017;52414
SPD;242;2017;25578
GRÜNE;242;2017;19862
FDP;242;2017;14973
AfD;242;2017;13953
DIE LINKE;242;2017;11115
FREIE WÄHLER;242;2017;3235
PIRATEN;242;2017;678
ÖDP;242;2017;1266
BP;242;2017;280
NPD;242;2017;361
Tierschutzpartei;242;2017;1167
MLPD;242;2017;68
BüSo;242;2017;17
BGE;242;2017;212
DiB;242;2017;302
DKP;242;2017;16
DM;242;2017;216
Die PARTEI;242;2017;1254
Gesundheitsforschung;242;2017;142
V-Partei³;242;2017;263
DIE VIOLETTEN;242;2017;0
DIE FRAUEN;242;2017;0
PDV;242;2017;0
CSU;243;2017;69472
SPD;243;2017;37089
GRÜNE;243;2017;20540
FDP;243;2017;17545
AfD;243;2017;23033
DIE LINKE;243;2017;15442
FREIE WÄHLER;243;2017;5169
PIRATEN;243;2017;861
ÖDP;243;2017;1258
BP;243;2017;630
NPD;243;2017;676
Tierschutzpartei;243;2017;2110
MLPD;243;2017;50
BüSo;243;2017;21
BGE;243;2017;262
DiB;243;2017;369
DKP;243;2017;46
DM;243;2017;334
Die PARTEI;243;2017;1750
Gesundheitsforschung;243;2017;324
V-Partei³;243;2017;363
DIE VIOLETTEN;243;2017;0
DIE FRAUEN;243;2017;0
PDV;243;2017;0
CSU;244;2017;40106
SPD;244;2017;26456
GRÜNE;244;2017;21909
FDP;244;2017;15412
AfD;244;2017;14503
DIE LINKE;244;2017;16962
FREIE WÄHLER;244;2017;1824
PIRATEN;244;2017;809
ÖDP;244;2017;1254
BP;244;2017;251
NPD;244;2017;311
Tierschutzpartei;244;2017;1595
MLPD;244;2017;124
BüSo;244;2017;18
BGE;244;2017;353
DiB;244;2017;448
DKP;244;2017;108
DM;244;2017;253
Die PARTEI;244;2017;2076
Gesundheitsforschung;244;2017;203
V-Partei³;244;2017;328
DIE VIOLETTEN;244;2017;0
DIE FRAUEN;244;2017;0
PDV;244;2017;0
CSU;245;2017;40882
SPD;245;2017;27467
GRÜNE;245;2017;12166
FDP;245;2017;11199
AfD;245;2017;18679
DIE LINKE;245;2017;11640
FREIE WÄHLER;245;2017;2192
PIRATEN;245;2017;664
ÖDP;245;2017;888
BP;245;2017;353
NPD;245;2017;513
Tierschutzpartei;245;2017;1629
MLPD;245;2017;66
BüSo;245;2017;17
BGE;245;2017;259
DiB;245;2017;263
DKP;245;2017;55
DM;245;2017;282
Die PARTEI;245;2017;1253
Gesundheitsforschung;245;2017;259
V-Partei³;245;2017;252
DIE VIOLETTEN;245;2017;0
DIE FRAUEN;245;2017;0
PDV;245;2017;0
CSU;246;2017;69743
SPD;246;2017;34040
GRÜNE;246;2017;18033
FDP;246;2017;15990
AfD;246;2017;21317
DIE LINKE;246;2017;11635
FREIE WÄHLER;246;2017;6080
PIRATEN;246;2017;851
ÖDP;246;2017;1206
BP;246;2017;488
NPD;246;2017;557
Tierschutzpartei;246;2017;1914
MLPD;246;2017;36
BüSo;246;2017;22
BGE;246;2017;227
DiB;246;2017;249
DKP;246;2017;30
DM;246;2017;343
Die PARTEI;246;2017;1257
Gesundheitsforschung;246;2017;256
V-Partei³;246;2017;280
DIE VIOLETTEN;246;2017;0
DIE FRAUEN;246;2017;0
PDV;246;2017;0
CSU;247;2017;55009
SPD;247;2017;25198
GRÜNE;247;2017;13432
FDP;247;2017;15610
AfD;247;2017;16642
DIE LINKE;247;2017;8699
FREIE WÄHLER;247;2017;2423
PIRATEN;247;2017;464
ÖDP;247;2017;1096
BP;247;2017;404
NPD;247;2017;470
Tierschutzpartei;247;2017;1327
MLPD;247;2017;105
BüSo;247;2017;20
BGE;247;2017;202
DiB;247;2017;201
DKP;247;2017;25
DM;247;2017;306
Die PARTEI;247;2017;1235
Gesundheitsforschung;247;2017;238
V-Partei³;247;2017;324
DIE VIOLETTEN;247;2017;0
DIE FRAUEN;247;2017;0
PDV;247;2017;0
CSU;248;2017;75788
SPD;248;2017;26904
GRÜNE;248;2017;11359
FDP;248;2017;15084
AfD;248;2017;19650
DIE LINKE;248;2017;10085
FREIE WÄHLER;248;2017;4075
PIRATEN;248;2017;610
ÖDP;248;2017;1089
BP;248;2017;494
NPD;248;2017;926
Tierschutzpartei;248;2017;1428
MLPD;248;2017;38
BüSo;248;2017;26
BGE;248;2017;195
DiB;248;2017;188
DKP;248;2017;16
DM;248;2017;313
Die PARTEI;248;2017;1078
Gesundheitsforschung;248;2017;283
V-Partei³;248;2017;273
DIE VIOLETTEN;248;2017;0
DIE FRAUEN;248;2017;0
PDV;248;2017;0
CSU;249;2017;65245
SPD;249;2017;28903
GRÜNE;249;2017;11939
FDP;249;2017;13720
AfD;249;2017;16856
DIE LINKE;249;2017;8562
FREIE WÄHLER;249;2017;4511
PIRATEN;249;2017;491
ÖDP;249;2017;951
BP;249;2017;344
NPD;249;2017;453
Tierschutzpartei;249;2017;1379
MLPD;249;2017;52
BüSo;249;2017;21
BGE;249;2017;184
DiB;249;2017;170
DKP;249;2017;19
DM;249;2017;343
Die PARTEI;249;2017;1055
Gesundheitsforschung;249;2017;255
V-Partei³;249;2017;515
DIE VIOLETTEN;249;2017;0
